1310.9,-0.18809,-0.18608,-0.1635,-0.32744,-0.25613,-0.20735,-0.16357,-0.23704,-0.086133,-0.21226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15505,-0.32063,-0.25649,-0.40991,-0.24458,-0.21201,-0.37874,-0.36331,-0.42493,-0.55618,-0.14055,-0.12456
1311,-0.21252,-0.29419,-0.24341,-0.1311,-0.1519,-0.19058,-0.12329,-0.12068,-0.22773,-0.058423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3803,-0.12131,-0.14734,-0.32759,-0.29695,-0.25945,-0.34673,-0.43049,-0.72825,-0.55142,-0.37117,-0.1084
1311.1,-0.15991,-0.27444,-0.17334,-0.29351,-0.13284,-0.10029,-0.11748,-0.22759,-0.089429,-0.19541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31228,-0.3187,-0.13989,-0.26162,-0.30479,-0.28909,-0.24482,-0.34429,-0.48877,-0.58887,-0.39634,-0.073242
1311.2,-0.24646,-0.17249,-0.12998,-0.08606,-0.11106,-0.24236,-0.19614,-0.098999,-0.12366,-0.19844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18074,-0.20906,-0.2283,-0.36707,-0.32634,-0.26748,-0.27451,-0.43652,-0.6061,-0.55239,-0.28481,-0.16902
1311.3,-0.26423,-0.15171,-0.32864,-0.23003,-0.03877,-0.12883,-0.22612,-0.1072,-0.23545,-0.28787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20168,-0.20083,-0.29001,-0.1688,-0.33694,-0.37388,-0.33005,-0.45503,-0.42493,-0.56106,-0.20112,-0.16379
1311.4,-0.25723,-0.20498,-0.26541,-0.24846,-0.17246,-0.15872,-0.24854,-0.23,-0.15811,-0.30334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28669,-0.28018,-0.15784,-0.33674,-0.26123,-0.27087,-0.45232,-0.39324,-0.43435,-0.69294,-0.17068,-0.23142
1311.5,-0.21663,-0.21392,-0.17263,-0.28765,-0.10647,-0.21135,-0.3177,-0.21741,-0.13853,-0.086694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26494,-0.19133,-0.18376,-0.2981,-0.32854,-0.28926,-0.37986,-0.35205,-0.54749,-0.70483,-0.17017,-0.15503
1311.6,-0.19995,-0.18962,-0.26572,-0.2551,-0.06604,-0.23423,-0.14053,-0.061304,-0.13975,-0.20715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24536,-0.24207,-0.18774,-0.21494,-0.18582,-0.40137,-0.32383,-0.39429,-0.59868,-0.68408,-0.25234,-0.28506
1311.7,-0.3188,-0.38945,-0.2729,-0.19492,-0.17229,-0.21611,-0.33657,-0.12756,-0.23953,-0.12778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04668,-0.15627,-0.1895,-0.24963,-0.21587,-0.296,-0.35405,-0.40879,-0.41472,-0.83696,-0.15566,-0.09397
1311.8,-0.22627,-0.1467,-0.2272,-0.20288,-0.084155,-0.21003,-0.06709,-0.10337,-0.14722,-0.07373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31326,-0.28921,-0.080054,-0.18901,-0.37261,-0.31763,-0.48352,-0.49028,-0.68879,-0.80681,-0.22415,-0.2448
1311.9,-0.19929,-0.27478,-0.098584,-0.26719,-0.11274,-0.17683,-0.25979,-0.16416,-0.090259,-0.12617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19133,-0.17256,-0.18867,-0.27283,-0.22898,-0.36184,-0.41265,-0.4012,-0.50007,-0.64146,-0.18125,-0.14209
1312,-0.14546,-0.19766,-0.16411,-0.17126,-0.25662,-0.20884,-0.096289,-0.25198,-0.20364,-0.14385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19753,-0.19119,-0.20437,-0.26301,-0.20769,-0.12878,-0.40779,-0.35051,-0.5688,-0.67344,-0.21367,-0.18679
1312.1,-0.26982,-0.12205,-0.24126,-0.18037,-0.42205,-0.23723,-0.24167,-0.20605,-0.16257,-0.20347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26497,-0.11821,-0.18838,-0.1813,-0.2802,-0.14673,-0.31365,-0.41384,-0.39863,-0.40317,-0.25737,-0.2033
1312.2,-0.16553,-0.3127,-0.33528,-0.16111,-0.098291,-0.14446,-0.21448,-0.24819,-0.16514,-0.17966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12439,-0.15803,-0.26155,-0.18188,-0.30923,-0.28132,-0.33198,-0.42185,-0.49087,-0.88572,-0.26772,-0.00043945
1312.3,-0.17151,-0.15039,-0.28013,-0.17849,-0.041479,-0.23511,-0.28384,-0.14622,-0.29526,-0.21416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20583,-0.24922,-0.22922,-0.21304,-0.38274,-0.33638,-0.33855,-0.34094,-0.40981,-0.87026,-0.24646,-0.1188
1312.4,-0.29031,-0.18792,-0.23569,-0.0044678,-0.22202,-0.18484,-0.19707,-0.1603,-0.27407,-0.21948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22876,-0.22563,-0.27136,-0.22129,-0.30979,-0.36348,-0.2511,-0.43818,-0.66201,-0.80308,-0.32349,-0.21228
1312.5,-0.086963,-0.20898,-0.15266,-0.24597,-0.21428,-0.17034,-0.226,-0.34202,-0.15403,-0.15334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12195,-0.29216,-0.22971,-0.24392,-0.19692,-0.28899,-0.30432,-0.32947,-0.61277,-0.83403,-0.18599,-0.039014
1312.6,-0.059619,-0.25269,-0.24141,-0.29561,-0.024219,-0.1073,-0.19722,-0.17903,-0.22922,-0.13926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19858,-0.34097,-0.25061,-0.23853,-0.23745,-0.34468,-0.404,-0.45664,-0.4761,-0.78657,-0.4324,-0.11248
1312.7,-0.3592,-0.25972,-0.1502,-0.33496,-0.21335,-0.085889,-0.2418,-0.18008,-0.12493,-0.18777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14617,-0.13936,-0.24556,-0.21943,-0.36304,-0.29646,-0.33669,-0.43132,-0.58147,-0.97708,-0.36919,-0.076025
1312.8,-0.26755,-0.26536,-0.2532,-0.28044,-0.20681,-0.1292,-0.1156,-0.15769,-0.16472,-0.16216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075171,-0.15188,-0.32595,-0.26292,-0.32209,-0.30667,-0.41404,-0.40962,-0.56855,-0.85759,-0.26541,-0.08186
1312.9,-0.18455,-0.25415,-0.15061,-0.27117,-0.17234,-0.033081,-0.30076,-0.16807,-0.077612,-0.12583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19382,-0.23323,-0.17773,-0.32756,-0.19966,-0.4176,-0.31638,-0.3959,-0.54861,-0.55437,-0.20957,-0.12947
1313,-0.20293,-0.27583,-0.21621,-0.21194,-0.2124,-0.24321,-0.14917,-0.12756,-0.29678,-0.2637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13398,-0.34917,-0.15806,-0.25168,-0.22937,-0.32092,-0.33118,-0.43469,-0.51672,-0.92754,-0.32234,-0.13816
1313.1,-0.18616,-0.16775,-0.21001,-0.19434,-0.20447,-0.36672,-0.21763,-0.16191,-0.15059,-0.11553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12551,-0.28721,-0.20317,-0.33909,-0.25957,-0.199,-0.28416,-0.51104,-0.65835,-0.64714,-0.20161,-0.19963
1313.2,-0.091333,-0.27849,-0.22441,-0.2561,-0.22727,-0.16897,-0.15107,-0.15496,-0.1895,-0.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17124,-0.27261,-0.17024,-0.32004,-0.25244,-0.3416,-0.48943,-0.44116,-0.58066,-0.82317,-0.24385,-0.18801
1313.3,-0.16111,-0.1426,-0.13364,-0.2563,-0.21509,-0.30396,-0.23955,-0.12974,-0.10874,-0.1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16841,-0.24004,-0.29636,-0.26389,-0.3123,-0.31667,-0.40039,-0.59253,-0.46443,-0.75002,-0.20168,-0.26362
1313.4,-0.24482,-0.24888,-0.18125,-0.33083,-0.24575,-0.39028,-0.15823,-0.23303,-0.11167,-0.14163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12937,-0.20872,-0.16682,-0.20896,-0.21604,-0.33501,-0.38765,-0.52817,-0.52864,-0.82207,-0.22275,-0.11379
1313.5,-0.12703,-0.31748,-0.15466,-0.21021,-0.35396,-0.17197,-0.23801,-0.2637,-0.16189,-0.2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10552,-0.15723,-0.08999,-0.19124,-0.3303,-0.30835,-0.25522,-0.51145,-0.64087,-0.74041,-0.26423,-0.1938
1313.6,-0.064624,-0.085889,-0.23374,-0.27595,-0.16003,-0.23284,-0.23442,-0.27666,-0.1562,-0.13591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12639,-0.093921,-0.39897,-0.39907,-0.20774,-0.32881,-0.38101,-0.61521,-0.49548,-0.79976,-0.20784,-0.34729
1313.7,-0.020972,-0.21458,-0.24465,-0.27295,-0.19763,-0.18582,-0.28494,-0.26401,-0.20417,-0.21499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30469,-0.1842,-0.29136,-0.33018,-0.39319,-0.39153,-0.46948,-0.47761,-0.44121,-0.91108,-0.22866,-0.16958
1313.8,-0.18843,-0.2532,-0.22441,-0.3676,-0.080298,-0.20261,-0.3665,-0.22122,-0.10342,-0.18547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2054,-0.26736,-0.27947,-0.060815,-0.27981,-0.23523,-0.4488,-0.48354,-0.6217,-0.69634,-0.24414,-0.14297
1313.9,0.028687,-0.25112,-0.2738,-0.28499,-0.13467,-0.18,-0.059497,-0.17773,-0.18406,-0.20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20151,-0.21848,-0.22112,-0.34443,-0.32825,-0.32859,-0.41929,-0.50193,-0.52722,-0.64399,-0.25935,-0.10955
1314,-0.020776,-0.28589,-0.25359,-0.14333,-0.29214,-0.20466,-0.275,-0.13296,-0.19377,-0.16033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12124,-0.24116,-0.24551,-0.17666,-0.37859,-0.44038,-0.37429,-0.53259,-0.70488,-0.705,-0.27756,-0.17688
1314.1,-0.10244,-0.18403,-0.21763,-0.35898,-0.25535,-0.24392,-0.16689,-0.13281,-0.055762,-0.16755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22925,-0.25574,-0.31189,-0.16777,-0.05188,-0.36348,-0.46082,-0.66262,-0.62881,-0.93643,-0.24282,-0.19685
1314.2,-0.097876,-0.28926,-0.2126,-0.15886,-0.27783,-0.25315,-0.1738,-0.35776,-0.19922,-0.052319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31975,-0.23965,-0.33511,-0.25654,-0.35679,-0.27117,-0.45732,-0.59045,-0.68633,-0.87302,-0.28613,-0.24629
1314.3,-0.006665,-0.23674,-0.1928,-0.14668,-0.26406,-0.091455,-0.18291,-0.11604,-0.45835,-0.34263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25874,-0.20171,-0.23921,-0.36724,-0.24258,-0.34592,-0.35671,-0.50691,-0.71487,-0.84705,-0.31548,-0.060986
1314.4,0.031958,-0.4241,-0.10854,-0.32874,-0.27266,-0.12678,-0.20928,-0.22722,-0.18828,-0.18723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2801,-0.3,-0.29985,-0.069873,-0.36382,-0.30469,-0.37412,-0.46531,-0.69324,-0.92109,-0.24331,-0.15276
1314.5,0.016284,-0.29102,-0.21855,-0.12173,-0.25491,-0.12463,-0.22278,-0.10237,-0.17666,-0.32441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14773,-0.092847,-0.25759,-0.26782,-0.3949,-0.32205,-0.3167,-0.64143,-0.67971,-0.88735,-0.299,-0.17798
1314.6,0.0011475,-0.17769,-0.19602,-0.11809,-0.29055,-0.17891,-0.13418,-0.15195,-0.1686,-0.16423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27307,-0.21038,-0.27449,-0.33035,-0.24734,-0.3887,-0.34836,-0.56101,-0.56094,-0.82539,-0.29238,-0.27144
1314.7,0.071338,-0.24919,-0.25349,-0.20903,-0.17061,-0.24985,-0.20171,-0.17961,-0.11309,-0.19363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12329,-0.21821,-0.20735,-0.29287,-0.32893,-0.36978,-0.32615,-0.50049,-0.64541,-0.93464,-0.29248,-0.34963
1314.8,0.071143,-0.12595,-0.14812,-0.24756,-0.1738,-0.27463,-0.24119,-0.18054,-0.20012,-0.36646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30156,-0.28315,-0.32434,-0.079272,-0.20645,-0.36064,-0.43755,-0.56814,-0.68599,-1.0176,-0.30298,-0.13967
1314.9,0.043677,-0.21621,-0.31416,-0.35774,-0.19712,-0.1925,-0.15857,-0.30205,-0.068555,-0.096948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23311,-0.36689,-0.23438,-0.19697,-0.2624,-0.33196,-0.39175,-0.48691,-0.68491,-1.1555,-0.31755,-0.063232
1315,0.051074,-0.27739,-0.19177,-0.19004,-0.16445,-0.30549,-0.23857,-0.15671,-0.2207,-0.17129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15442,-0.19736,-0.32991,-0.3363,-0.44363,-0.32532,-0.58494,-0.58604,-0.59968,-0.9075,-0.084351,-0.28574
1315.1,-0.022046,-0.25547,-0.14785,-0.37312,-0.19038,-0.18049,-0.3144,-0.20054,-0.20356,-0.15867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28225,-0.20027,-0.28428,-0.29897,-0.27747,-0.3002,-0.35093,-0.58584,-0.82402,-1.052,-0.34419,-0.30457
1315.2,0.011816,-0.20156,-0.22576,-0.28154,-0.23953,-0.18074,-0.049658,-0.11936,-0.069727,-0.27336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30254,-0.20527,-0.26545,-0.33367,-0.22061,-0.43384,-0.50254,-0.6375,-0.70186,-0.92524,-0.28865,-0.21453
1315.3,0.018823,-0.20825,-0.29077,-0.19292,-0.15544,-0.23147,-0.3438,-0.19775,-0.3832,-0.22578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11599,-0.29153,-0.32422,-0.24185,-0.30854,-0.36387,-0.37905,-0.48872,-0.73103,-1.1277,-0.30334,-0.27698
1315.4,-0.11506,-0.16213,-0.17324,-0.31248,-0.08396,-0.28071,-0.2864,-0.20576,0.041553,-0.11865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28823,-0.28279,-0.21316,-0.3512,-0.32029,-0.35671,-0.58433,-0.69697,-0.82349,-0.75938,-0.26953,-0.11023
1315.5,0.030542,-0.21196,-0.12522,-0.16934,-0.30142,-0.22805,-0.17488,-0.14519,-0.14531,-0.17034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18762,-0.17139,-0.18691,-0.29846,-0.26392,-0.40681,-0.43918,-0.57515,-0.77881,-0.81226,-0.37461,0.092798
1315.6,-0.015259,-0.028442,-0.27881,-0.15085,-0.32437,-0.30332,-0.22439,-0.18157,-0.080127,-0.091602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29888,-0.19524,-0.16804,-0.25923,-0.34719,-0.33052,-0.40898,-0.62107,-0.75554,-0.93125,-0.34412,-0.2887
1315.7,-0.092017,-0.064819,-0.36316,-0.20627,-0.30715,-0.090088,-0.25156,-0.18079,-0.28591,-0.16155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27939,-0.29136,-0.08042,-0.27485,-0.32788,-0.3396,-0.6145,-0.52188,-0.81187,-0.65815,-0.21455,-0.23691
1315.8,-0.065308,-0.12488,-0.17227,-0.1939,-0.20513,-0.30776,-0.15313,-0.12285,-0.28027,-0.16682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16331,-0.32102,-0.23245,-0.033643,-0.37178,-0.45388,-0.46221,-0.65981,-0.99458,-0.85671,-0.30437,-0.31018
1315.9,0.012769,-0.19604,-0.15793,-0.26455,-0.21189,-0.16631,-0.2321,-0.19268,-0.17385,-0.19849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23623,-0.28784,-0.24214,-0.2042,-0.37488,-0.33367,-0.50518,-0.75549,-0.91011,-0.71997,-0.26829,-0.22498
1316,-0.10806,-0.14216,-0.1656,-0.38708,-0.27278,-0.16912,-0.23716,-0.15884,-0.20474,-0.2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27373,-0.26899,-0.3187,-0.3988,-0.39575,-0.43586,-0.55173,-0.69502,-0.73296,-0.77424,-0.28083,-0.26331
1316.1,-0.12451,-0.11372,-0.24436,-0.1281,-0.26716,-0.2916,-0.17292,-0.13701,-0.10435,-0.15818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29358,-0.28665,-0.28335,-0.41072,-0.29075,-0.41399,-0.55959,-0.62859,-0.89492,-0.61067,-0.27048,-0.1969
1316.2,-0.13079,-0.067773,-0.1668,-0.16938,-0.11733,-0.18503,-0.28152,-0.25259,-0.2113,-0.20354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26338,-0.38994,-0.36453,-0.29941,-0.33022,-0.51387,-0.65247,-0.66172,-0.83977,-0.72068,-0.33882,-0.23796
1316.3,0.032813,-0.018262,-0.3739,-0.20354,-0.21372,-0.28899,-0.13777,-0.13037,-0.154,-0.17083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24531,-0.19563,-0.17732,-0.35408,-0.36953,-0.35229,-0.54678,-0.64946,-0.925,-0.93042,-0.35996,-0.20923
1316.4,-0.14763,-0.10544,-0.23445,-0.29915,-0.2636,-0.24297,-0.16313,-0.29651,-0.070337,-0.25269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29011,-0.20898,-0.21804,-0.3282,-0.3303,-0.38059,-0.61597,-0.73857,-0.89949,-0.59617,-0.36436,-0.19023
1316.5,-0.14536,-0.072754,-0.25823,-0.12678,-0.20354,-0.27273,-0.18542,-0.36201,-0.2436,0.0091797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28699,-0.26038,-0.26167,-0.42605,-0.43953,-0.4574,-0.50969,-0.72673,-0.87053,-0.62957,-0.26917,-0.15364
1316.6,-0.063525,-0.057275,-0.30212,-0.2979,-0.21877,-0.18108,-0.1385,-0.066846,-0.14148,-0.23186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23792,-0.28936,-0.34785,-0.39302,-0.33782,-0.29475,-0.56333,-0.71648,-0.82544,-0.43506,-0.39922,0.030078
1316.7,-0.071509,-0.0020996,-0.15889,-0.20193,-0.2189,-0.23838,-0.23301,-0.060156,-0.25979,-0.11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19917,-0.20261,-0.2686,-0.31477,-0.4384,-0.47034,-0.49465,-0.6998,-0.77327,-0.56091,-0.2135,-0.19673
1316.8,-0.12866,-0.061035,-0.21038,-0.20146,-0.27722,-0.277,-0.15632,-0.14578,-0.2876,-0.21218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26309,-0.31785,-0.18594,-0.32751,-0.47078,-0.45979,-0.55889,-0.61558,-0.96077,-0.7,-0.32886,-0.2489
1316.9,-0.20229,-0.075,-0.28994,-0.21638,-0.25054,-0.26057,-0.22141,-0.18896,-0.17292,-0.17874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30271,-0.17766,-0.22012,-0.43416,-0.43682,-0.39573,-0.52839,-0.74434,-0.84458,-0.25991,-0.41624,-0.17466
1317,-0.094214,0.06394,-0.36311,-0.10142,-0.29121,-0.33437,-0.18894,-0.19102,-0.3082,-0.22017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17869,-0.31555,-0.26313,-0.40823,-0.37871,-0.42351,-0.55525,-0.82336,-0.85376,-0.43374,-0.25879,-0.37659
1317.1,-0.15164,0.13843,-0.15764,-0.28645,-0.35488,-0.31343,-0.38777,-0.29478,-0.11921,-0.1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3554,-0.28291,-0.12778,-0.063208,-0.27947,-0.36519,-0.65168,-0.64216,-0.96858,-0.15762,-0.25547,0.094946
1317.2,-0.21528,-0.0020508,-0.16016,-0.32461,-0.22815,-0.27429,-0.08125,-0.1708,-0.25947,-0.15247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19199,-0.24407,-0.28262,-0.50095,-0.42798,-0.37141,-0.46379,-0.86113,-0.98582,-0.13462,-0.3908,0.0031494
1317.3,-0.16057,-0.032104,-0.27034,-0.29197,-0.25828,-0.19719,-0.22278,-0.055371,-0.18157,-0.18823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14094,-0.33364,-0.2418,-0.33291,-0.42363,-0.48518,-0.55911,-0.8707,-0.8938,-0.032593,-0.2946,-0.15833
1317.4,-0.10898,0.034253,-0.19148,-0.27886,-0.29561,-0.16318,-0.20786,-0.25083,-0.13875,-0.20603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2219,-0.25662,-0.32422,-0.32908,-0.44053,-0.4925,-0.5907,-0.81182,-0.87776,-0.20383,-0.37964,-0.19685
1317.5,-0.10801,0.15818,-0.25442,-0.22617,-0.096118,-0.30774,-0.18428,-0.13772,-0.19536,-0.20151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28423,-0.24885,-0.29358,-0.1491,-0.33711,-0.50518,-0.6373,-0.87449,-1.0219,0.044751,-0.40752,-0.22139
1317.6,-0.22454,-0.053467,-0.12268,-0.21072,-0.15896,-0.29573,-0.22151,-0.24773,-0.19653,-0.17676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31987,-0.29001,-0.29497,-0.41575,-0.5075,-0.58748,-0.59363,-0.89707,-0.90354,-0.042334,-0.3333,-0.17117
1317.7,-0.15132,0.031763,-0.12686,-0.21252,-0.27593,-0.27825,-0.28594,-0.19072,-0.16304,-0.22986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21865,-0.29258,-0.2428,-0.28179,-0.3074,-0.52729,-0.60417,-0.81404,-0.93518,0.02229,-0.3427,-0.20103
1317.8,-0.060352,-0.083594,-0.043628,-0.17383,-0.38359,-0.26951,-0.29917,-0.29385,-0.18821,-0.26895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22756,-0.25122,-0.19929,-0.2166,-0.46636,-0.58665,-0.59434,-0.80159,-0.93198,0.11172,-0.4144,-0.20725
